,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-003,q_chatgpt
86,0,0.7472484111785889,0,0,0,0,0,0,0,0,0,0,0
87,0,0.9957985584624112,0,0,0,0,0,0,0,0,0,0,0
88,0,1.0249287746846676,0,0,0,0,0,0,0,0,0,0,0
89,0,0.9634676314890385,0,0,0,0,0,0,0,0,0,0,0
90,0,0.6676070094108582,0,0,0,0,0,0,0,0,0,0,0
91,0,0.8615549057722092,0,0,0,0,0,0,0,0,0,0,0
92,0,0.9422672912478447,0,0,0,0,0,0,0,1,0,0,0
93,0,0.9311122745275497,0,0,0,0,0,0,0,0,0,0,0
94,0,0.7260974049568176,0,0,0,0,0,0,0,0,0,0,0
95,0,0.9719707015901804,0,0,0,0,0,0,0,0,0,0,0
96,0,0.9265574440360069,0,0,0,0,0,0,0,0,0,0,0
97,0,0.7973990738391876,0,0,0,0,0,0,0,0,0,0,0
98,0,0.8362877517938614,0,0,0,0,0,0,0,0,0,0,0
99,0,0.9038272351026535,0,0,0,0,0,0,0,0,0,0,0
100,0,0.9588944651186466,0,0,0,0,0,0,0,0,0,0,1
101,0,0.8990449532866478,0,0,0,0,0,0,0,0,0,0,0
102,0,0.8851571008563042,0,0,0,0,0,0,0,0,0,0,0
103,0,0.8085055649280548,0,0,0,0,0,0,0,0,0,0,0
104,0,0.9651762209832668,0,0,0,0,0,0,0,0,0,0,0
105,0,0.8185709416866302,0,0,0,0,0,0,0,0,0,0,0
106,0,0.8966087251901627,0,0,0,0,0,0,0,0,0,0,0
107,0,0.8913737088441849,0,0,0,0,0,0,0,0,0,0,1
108,0,0.8923832178115845,0,0,0,0,0,0,0,0,0,0,0
109,0,0.9187052920460701,0,0,0,0,0,0,0,0,0,0,0
110,0,1.0222502574324608,0,0,0,0,0,0,0,0,0,0,0
111,0,1.019126107916236,0,0,0,0,0,0,0,0,0,0,0
112,0,1.0548545755445957,0,0,0,0,0,0,0,0,0,0,0
113,0,0.9574459046125412,0,0,0,0,0,0,0,0,0,0,0
114,0,0.905665896832943,0,0,0,0,0,0,0,0,0,0,0
115,0,0.932870663702488,0,0,0,0,0,0,0,0,0,0,0
116,0,1.0247023701667786,0,0,0,0,0,0,0,0,0,0,0
117,0,0.960055124014616,0,0,0,0,0,0,0,0,0,0,0
118,0,0.8313204050064087,0,0,0,0,0,0,0,0,0,0,0
119,0,1.0273376405239105,0,0,0,0,0,0,0,0,0,0,0
120,0,0.918405570089817,0,0,0,0,0,0,0,0,0,0,0
121,0,0.8250811696052551,0,0,0,0,0,0,0,0,0,0,0
122,0,0.9870573133230209,0,0,0,0,0,0,0,0,0,0,0
123,0,0.9642190001904964,0,0,0,0,0,0,0,0,0,0,0
124,0,0.9838633332401514,0,0,0,0,0,0,0,0,0,0,1
125,0,0.92535300552845,0,0,0,0,0,0,0,0,0,0,0
126,0,0.9478769451379776,0,0,0,0,0,0,0,0,0,0,0
127,0,0.8017213046550751,0,0,0,0,0,0,0,0,0,0,0
128,0,0.9536010697484016,0,0,0,0,0,0,0,0,0,0,0
129,0,0.9258329048752785,0,0,0,0,0,0,0,0,0,0,1
130,0,0.9399779587984085,0,0,0,0,0,0,0,0,0,0,0
131,0,0.8722295016050339,0,0,0,0,0,0,0,0,0,0,0
132,0,0.868616595864296,0,0,0,0,0,0,0,0,0,0,0
133,0,0.775877058506012,0,0,0,0,0,0,0,0,0,0,0
134,0,0.9292494356632233,0,0,0,1,1,0,0,0,0,0,1
135,0,0.9703761078417301,0,0,0,0,0,0,0,0,0,0,0
136,0,0.8771050572395325,0,0,0,0,0,0,0,0,0,0,0
137,0,0.9127790182828903,0,0,0,0,0,1,0,0,0,0,1
138,0,0.814233124256134,0,0,0,0,0,0,0,0,0,0,0
139,0,0.9076018407940865,0,0,0,0,0,0,0,0,0,0,0
140,0,0.7415410876274109,0,0,0,0,1,1,0,0,0,0,1
141,0,0.8489178717136383,0,0,0,0,0,0,0,0,0,0,0
142,0,0.9031881168484688,0,0,0,0,0,0,0,0,0,0,0
143,0,0.9550687670707703,0,0,0,0,0,0,0,0,0,0,0
144,0,0.8997949436306953,0,0,0,0,0,0,0,0,0,0,0
145,0,0.7593604326248169,0,0,0,0,0,0,0,0,0,1,1
146,0,1.0183756947517395,0,0,0,0,0,0,0,0,0,0,0
147,0,1.018917553126812,0,0,0,0,0,0,0,0,0,0,0
148,0,0.8902063518762589,0,0,0,0,0,0,0,0,0,0,0
149,0,0.8100726753473282,0,0,0,0,0,0,0,0,0,0,0
150,0,0.9310032427310944,0,0,0,0,0,0,1,0,0,0,1
151,0,0.7624624371528625,0,0,0,0,0,0,0,0,0,0,0
152,0,0.9589870162308216,0,0,0,0,0,0,0,0,0,0,0
153,0,0.8782519325613976,0,0,0,0,0,0,0,0,0,0,0
154,0,0.7613881677389145,0,0,0,0,0,0,0,0,0,0,0
155,0,0.9980949433520436,0,0,0,0,0,0,0,0,0,0,1
156,0,0.7071954905986786,0,0,0,0,0,0,0,0,0,0,0
157,0,0.7841543406248093,0,0,0,1,1,1,0,0,0,1,1
158,0,0.8967408388853073,0,0,0,0,0,0,0,0,0,0,0
159,0,0.8364377319812775,0,0,0,0,0,0,0,0,0,0,0
160,0,0.8839352577924728,0,0,0,0,0,0,0,0,0,0,0
161,0,0.9907973725348711,0,0,0,0,0,0,0,0,0,0,0
162,0,0.8897228240966797,0,0,0,0,0,0,0,0,0,0,0
163,0,0.8188306093215942,0,0,0,0,0,0,0,0,0,0,0
164,0,1.0404578745365143,0,0,0,0,0,0,0,0,0,0,0
165,0,0.9383059367537498,0,0,0,0,0,0,0,0,0,0,0
166,0,0.9884378155693412,0,0,0,0,0,0,0,0,0,0,0
167,0,0.89899130910635,0,0,0,0,0,0,0,0,0,0,0
168,0,0.9387581907212734,0,0,0,0,0,0,0,0,0,0,0
169,0,0.7318587899208069,0,1,0,0,0,0,0,0,0,1,1
170,0,0.8800401240587234,0,0,0,0,0,0,0,0,0,0,0
171,0,0.9332071393728256,0,0,0,0,0,0,0,0,0,0,0
172,0,0.8154936581850052,0,0,0,0,0,0,0,0,0,0,0
173,0,0.92186538875103,0,0,0,0,0,0,0,0,0,0,0
174,0,0.7615459859371185,0,0,0,0,0,0,0,0,0,0,0
175,0,1.0132054844871163,0,0,0,0,0,0,0,0,0,0,0
176,0,0.8721468299627304,0,0,0,0,0,0,0,0,0,0,0
177,0,1.0026898609939963,0,0,0,0,0,0,0,0,0,0,0
178,0,0.9783788304775953,0,0,0,0,0,0,0,0,0,0,0
179,0,0.8989048004150391,0,0,0,0,0,0,0,0,0,0,0
180,0,0.9202394932508469,0,0,0,0,0,0,0,0,0,0,0
181,0,0.9085917472839355,0,0,0,0,1,0,0,0,0,0,0
182,0,0.8375605493783951,0,0,0,0,0,0,0,0,0,1,0
183,0,0.7677892744541168,0,0,0,0,0,0,0,0,0,0,0
184,0,0.8845602869987488,0,1,0,0,0,0,0,0,0,0,0
185,0,1.0392855778336525,0,0,0,0,0,0,0,0,0,0,0
186,0,0.776920884847641,0,0,0,0,0,0,0,0,0,0,0
187,0,0.7596281319856644,0,0,0,0,0,0,0,0,0,0,0
188,0,1.01968933083117,0,0,0,0,0,0,0,0,0,0,0
189,0,1.0306240897625685,0,0,0,0,0,0,0,0,0,0,0
190,0,0.8795354887843132,0,0,0,0,0,0,0,0,0,0,0
191,0,0.8527375161647797,0,0,0,0,0,0,0,0,0,0,0
192,0,0.9147984087467194,0,0,0,0,0,0,0,0,0,0,0
193,0,0.8010709136724472,0,0,0,0,0,0,0,0,0,0,0
194,0,0.9074881374835968,0,0,1,1,1,0,0,0,0,0,1
195,0,0.8526464402675629,0,0,0,0,0,0,0,0,0,0,0
196,0,0.8864548876881599,0,0,0,0,0,0,0,0,0,0,0
197,0,0.8180426210165024,0,0,0,0,0,0,0,0,0,0,0
198,0,0.9171445295214653,0,0,0,0,0,0,0,0,0,0,1
199,0,0.917201042175293,0,0,0,0,0,0,0,0,0,0,0
200,0,0.8485715538263321,0,0,0,0,0,0,0,0,0,0,0
201,0,0.954381987452507,0,0,0,0,0,0,0,0,0,0,0
202,0,0.8802148699760437,0,0,0,0,0,0,0,0,0,0,0
203,0,0.9599726162850857,0,0,0,0,0,0,0,0,0,0,0
204,0,0.869548499584198,0,0,0,0,0,0,0,0,0,0,0
205,0,0.9495232254266739,0,0,0,0,0,0,0,0,0,0,1
206,0,0.8957566991448402,0,0,0,0,0,0,0,0,0,0,0
207,0,0.8706541359424591,0,0,0,0,0,0,0,0,0,0,0
208,0,0.9300835952162743,0,0,0,0,0,0,0,0,0,0,0
209,0,0.7745685875415802,0,0,0,0,0,0,0,0,0,0,0
210,0,0.8573858737945557,0,0,0,0,0,0,0,0,0,0,0
211,0,0.8749512732028961,0,0,0,0,0,0,0,0,0,0,1
212,0,0.8786186575889587,0,0,0,0,0,0,0,0,0,0,0
213,0,0.9459783993661404,0,0,0,0,0,0,0,0,0,1,1
214,0,1.0142446151003242,0,0,0,0,0,0,0,0,0,0,1
215,0,0.836792528629303,0,0,0,0,0,0,0,0,0,1,0
216,0,0.8452259004116058,0,0,0,0,0,0,0,0,0,0,0
217,0,0.7726125121116638,0,0,0,0,0,0,0,0,0,0,0
218,0,0.8484348654747009,0,1,0,0,1,0,0,0,0,1,0
219,0,0.8637044429779053,0,0,0,0,0,0,0,0,0,0,1
220,0,0.8420014977455139,0,0,0,0,0,0,0,0,0,0,0
221,0,1.0640378966927528,0,0,0,0,0,0,0,0,0,0,0
222,0,0.9386991709470749,0,0,0,0,0,0,0,0,0,0,1
223,0,0.8129701018333435,0,1,0,0,0,0,0,0,0,0,1
224,0,0.8469569832086563,0,0,0,0,0,0,0,0,0,0,0
225,0,0.9186036735773087,0,1,0,0,0,0,0,0,0,0,0
226,0,1.0678669065237045,0,0,0,0,0,0,0,0,0,0,0
227,0,0.8505319058895111,0,0,0,0,0,0,0,0,0,0,0
228,0,0.8445028811693192,0,0,0,0,0,0,0,0,0,0,0
229,0,0.8739876300096512,0,0,0,0,0,0,0,0,0,0,0
230,0,0.7015652656555176,0,0,0,0,1,0,0,0,0,0,0
231,0,0.913660928606987,0,0,0,0,0,0,0,0,0,0,0
232,0,0.947956457734108,0,0,0,0,0,0,0,0,0,0,0
233,0,0.7870145887136459,0,0,0,0,0,0,0,0,0,0,0
234,0,0.9498330987989902,0,0,0,1,0,0,0,0,0,0,0
235,0,0.9060994982719421,0,0,0,0,0,0,0,0,0,0,1
236,0,0.8947631195187569,0,0,0,0,0,0,0,0,0,0,0
237,0,0.9486176781356335,0,0,0,0,0,0,0,0,0,0,0
238,0,0.9368040934205055,0,1,0,0,0,0,0,0,0,0,0
239,0,0.9371669515967369,0,0,0,0,0,0,0,0,0,0,1
240,0,0.8841181471943855,0,0,0,1,0,1,0,0,0,1,1
241,0,0.9477019309997559,0,0,0,0,0,0,0,0,0,0,0
242,0,1.01367905177176,0,0,0,0,0,0,0,0,0,0,0
243,0,0.8753324672579765,0,0,0,0,0,0,0,0,0,0,0
244,0,0.9655519537627697,0,0,0,0,0,0,0,0,0,0,0
245,0,0.8115560710430145,0,0,1,1,1,1,0,0,0,0,0
246,0,0.7774259448051453,0,0,0,0,0,0,0,0,0,0,0
247,0,0.9550324864685535,0,0,0,0,0,0,0,0,0,0,0
248,0,0.7948401421308517,0,0,0,0,0,0,0,0,0,0,0
249,0,0.7851032465696335,0,0,0,0,0,0,0,0,0,0,0
250,0,0.8331755101680756,0,0,0,0,0,0,0,0,0,0,0
251,0,0.857880711555481,0,0,0,0,0,0,0,0,0,0,1
252,0,0.7903120517730713,0,0,0,0,0,0,0,0,0,0,0
253,0,0.9743011705577374,0,0,0,0,0,0,0,0,0,0,0
254,0,0.901713140308857,0,0,0,0,0,0,0,0,0,0,0
255,0,0.9312651604413986,0,0,0,0,0,0,0,0,0,0,0
256,0,1.0083766374737024,0,0,0,0,0,0,0,0,0,0,0
257,0,0.9077801331877708,0,0,0,0,0,0,0,0,0,0,0
258,0,0.8305465281009674,0,0,0,0,0,0,0,0,0,0,0
259,0,0.845648467540741,0,0,0,0,0,0,0,0,0,0,0
260,0,0.9353671669960022,0,0,0,0,0,0,0,0,0,0,0
261,0,1.0142163978889585,0,0,0,0,0,0,0,0,0,0,0
262,0,1.045210674405098,0,0,0,0,0,0,0,0,0,0,0
263,0,0.9430744685232639,0,0,0,0,0,0,0,0,0,0,0
264,0,0.7666421234607697,0,0,0,0,0,0,0,0,0,0,0
265,0,1.038632120937109,0,0,0,0,0,0,0,0,0,0,0
266,0,0.8812309056520462,0,0,0,0,0,0,0,0,0,0,0
267,0,0.8217870891094208,0,0,0,0,0,0,0,0,0,0,0
268,0,1.0013525447575375,0,0,0,0,0,0,0,0,0,0,1
269,0,0.9731602910906076,0,0,0,0,0,0,0,0,0,0,0
270,0,0.9888235898688436,0,0,0,0,0,0,0,0,0,0,0
271,0,0.8926184251904488,0,0,0,0,0,0,0,0,0,0,0
272,0,0.8284866809844971,0,0,0,0,0,0,0,0,0,0,0
273,0,0.916155107319355,0,0,0,0,0,0,0,0,0,0,0
274,0,0.7544779926538467,0,0,0,0,0,0,0,0,0,0,0
275,0,0.8609682470560074,0,0,0,0,0,0,0,0,0,0,0
276,0,0.988495696336031,0,0,0,0,0,0,0,0,0,0,0
277,0,0.8051521331071854,0,0,0,0,0,0,0,0,0,0,0
278,0,0.9625550545752048,0,0,0,0,0,0,0,0,0,0,0
279,0,0.9356681704521179,0,0,0,0,0,0,0,0,0,0,0
280,0,0.8379636406898499,0,0,0,0,0,0,0,0,0,0,0
281,0,0.9395410716533661,0,0,0,0,0,0,0,0,0,0,0
282,0,1.0467185117304325,0,0,0,0,0,0,0,0,0,0,0
283,0,0.9446643553674221,0,0,0,0,0,0,0,0,0,0,0
284,0,0.9552109986543655,0,0,0,0,0,0,0,0,0,0,0
285,0,0.8400143682956696,0,0,0,0,0,0,0,0,0,0,0
286,0,0.9197934865951538,0,0,0,0,0,0,0,0,0,0,0
287,0,0.9355394020676613,0,0,0,0,0,0,0,0,0,0,0
288,0,0.8752375543117523,0,0,0,0,0,0,0,0,0,0,1
289,0,0.9432169198989868,0,0,0,0,0,0,0,0,0,0,0
290,0,0.8463821560144424,0,0,0,0,0,0,0,0,0,0,0
291,0,0.9181356132030487,0,0,0,0,0,0,0,0,0,0,0
292,0,0.8732183277606964,0,0,0,0,0,0,0,0,0,0,0
293,0,0.9509903192520142,0,0,0,0,0,0,0,0,0,0,0
294,0,0.8354429602622986,0,0,0,0,0,0,0,0,0,0,0
295,0,0.9493735693395138,0,0,0,0,0,0,0,0,0,0,0
296,0,0.9268448501825333,0,0,0,0,0,0,0,0,0,0,0
297,0,0.9799388758838177,0,0,0,0,0,0,0,0,0,0,0
298,0,0.9687469229102135,0,0,0,0,0,0,0,0,0,0,0
299,0,0.8359056413173676,0,0,0,0,0,0,0,1,0,0,0
300,0,0.8770076781511307,0,0,0,0,0,0,0,0,0,0,0
301,0,0.8687960654497147,0,0,0,0,0,0,0,0,0,0,0
302,0,0.8734949976205826,0,0,0,0,0,0,0,0,0,0,0
303,0,0.9412744641304016,0,0,0,0,0,0,0,0,0,0,0
304,0,0.921939067542553,0,0,0,0,0,0,0,0,0,0,0
305,0,0.9148747324943542,0,0,0,0,0,0,0,0,0,0,0
306,0,0.9161751791834831,0,0,0,0,0,0,0,0,0,0,0
307,0,0.7751911878585815,0,0,0,0,0,0,0,0,0,0,0
308,0,0.8958690986037254,0,0,0,0,0,0,0,0,0,0,0
309,0,0.89115309715271,0,0,0,0,0,0,0,0,0,0,0
310,0,0.9605656862258911,0,0,0,1,1,1,0,0,0,0,1
311,0,0.8127767145633698,0,0,0,0,0,0,0,0,0,0,0
312,0,0.9089250341057777,0,0,0,0,0,0,0,0,0,0,0
313,0,0.7898910641670227,0,0,0,0,0,0,0,0,0,0,0
314,0,0.8040862530469894,0,0,0,0,0,0,0,0,0,0,0
315,0,0.9260373041033745,0,0,0,0,0,0,0,0,0,0,0
316,0,0.9238199964165688,0,0,0,0,0,0,0,0,0,0,0
317,0,0.9232383072376251,0,0,0,0,0,0,0,0,0,0,0
318,0,1.060928963124752,0,0,0,0,0,0,0,0,0,0,0
319,0,0.8890752047300339,0,0,0,0,0,0,0,0,0,0,0
320,0,1.0170117728412151,0,0,0,0,0,0,0,0,0,0,0
321,0,0.9062935262918472,0,0,0,0,0,0,0,0,0,0,0
322,0,0.7911597937345505,0,0,0,0,0,0,0,0,0,0,0
323,0,0.9715223982930183,0,0,0,0,0,0,0,0,0,0,0
324,0,0.9996809996955562,0,0,0,0,0,0,0,0,0,0,0
325,0,0.8910927027463913,0,0,0,0,0,0,0,0,0,0,0
326,0,0.9507360309362411,0,0,0,0,0,0,0,0,0,0,0
327,0,0.9859272819012403,0,0,0,0,0,0,0,0,0,0,0
328,0,0.9302971512079239,0,0,0,0,0,0,0,0,0,0,0
329,0,0.9653467088937759,0,0,0,0,0,0,0,0,0,0,0
330,0,0.8445150703191757,0,0,0,0,0,0,0,0,0,0,0
331,0,0.8894397839903831,0,0,0,0,0,0,0,0,0,0,0
332,0,0.8164387792348862,0,0,0,0,0,0,0,0,0,0,0
333,0,0.9804427288472652,0,0,0,0,0,0,0,0,0,0,0
334,0,0.9872854091227055,0,0,0,0,0,0,0,0,0,0,0
335,0,0.8533377051353455,0,0,0,1,0,0,0,0,0,0,0
336,0,0.939479161053896,0,0,0,0,0,0,0,0,0,0,0
337,0,0.934489794075489,0,0,0,0,0,0,0,0,0,0,0
338,0,0.8853103220462799,0,0,0,0,0,0,0,0,0,0,0
339,0,0.8614684194326401,0,0,0,0,0,0,0,0,0,0,0
340,0,0.9533959813416004,0,0,0,0,0,0,0,0,0,0,0
341,0,0.791252464056015,0,0,0,0,0,0,0,0,0,0,1
342,0,0.9966811239719391,0,0,0,0,0,0,0,0,0,0,0
343,0,0.9298443421721458,0,0,0,0,0,0,0,0,0,0,0
344,0,0.8740719854831696,0,0,0,0,0,0,0,0,0,0,0
345,0,0.774837851524353,0,0,0,0,0,0,0,0,0,1,0
346,0,0.9451370984315872,0,0,0,0,0,0,0,0,0,0,0
347,0,0.8857148960232735,0,0,0,0,0,0,0,0,0,0,1
348,0,0.8811056017875671,0,0,0,0,0,0,0,0,0,0,0
349,0,0.7122939825057983,0,0,0,0,0,0,0,0,0,0,0
350,0,0.9040816724300385,0,0,0,0,0,0,0,0,0,1,1
351,0,0.94032396748662,0,0,0,0,0,0,0,0,0,0,1
352,0,0.7757554650306702,0,0,0,0,0,0,0,0,0,0,0
353,0,0.8452168405056,0,0,0,0,0,0,0,0,0,0,0
354,0,0.9099067375063896,0,0,0,0,0,0,0,0,0,0,0
355,0,0.8604084104299545,0,0,0,0,0,0,0,0,0,0,0
356,0,0.8757828250527382,0,0,0,0,0,0,0,0,0,0,0
357,0,0.8854327201843262,0,0,0,0,0,0,0,0,0,0,1
358,0,0.8730944097042084,0,0,0,0,0,0,0,0,0,0,0
359,0,0.8899078071117401,0,0,0,0,0,0,0,0,0,0,0
360,0,0.8057916164398193,0,0,0,0,0,0,0,0,0,0,0
361,0,0.8361215144395828,0,0,0,0,0,0,0,0,0,0,0
362,0,0.9428152479231358,0,0,0,0,0,0,0,0,0,0,0
363,0,0.9118411093950272,0,0,0,0,0,0,0,0,0,0,0
364,0,0.8795030787587166,0,1,0,0,0,0,0,0,0,0,0
365,0,0.8358797132968903,0,0,0,0,0,0,0,0,0,0,0
366,0,0.8100502490997314,0,0,0,0,0,0,0,0,0,0,1
367,0,0.7779551446437836,0,0,0,0,0,0,0,0,0,0,0
368,0,1.0592377297580242,0,0,0,0,0,0,0,0,0,0,0
369,0,0.7285962104797363,0,0,0,0,0,0,0,0,0,0,1
370,0,0.9386827908456326,0,0,0,0,0,0,0,0,0,0,0
371,0,0.9349780827760696,0,0,0,0,0,0,0,0,0,0,0
372,0,0.7773497402667999,0,0,0,0,0,0,0,0,0,1,0
373,0,1.004066745750606,0,0,0,0,0,0,0,0,0,0,0
374,0,0.9941622279584408,0,0,0,0,0,0,0,0,0,0,0
375,0,0.8432536274194717,0,0,0,0,0,0,0,0,0,0,0
376,0,0.8858815357089043,0,0,0,0,0,0,0,0,0,0,1
377,0,0.7735731452703476,0,0,0,0,0,0,0,0,0,0,0
378,0,0.9042850285768509,0,0,0,0,0,0,0,0,0,0,0
379,0,0.997950192540884,0,0,0,0,0,0,0,0,0,0,0
380,0,0.99311747495085,0,0,0,0,0,0,0,0,0,0,0
381,0,0.820002406835556,0,0,0,0,0,0,0,0,0,0,0
382,0,0.855553925037384,0,0,0,0,0,0,0,0,0,1,0
383,0,0.8943336457014084,0,0,0,0,0,0,0,0,0,0,0
384,0,0.8971299231052399,0,0,0,0,0,0,0,0,0,0,1
385,0,0.86881422996521,0,0,0,0,0,0,0,0,0,0,0
386,0,0.9572710990905762,0,0,0,0,0,0,0,0,0,0,0
387,0,0.8564504086971283,0,0,0,0,0,0,0,0,0,0,0
388,0,0.7984278202056885,0,0,0,0,0,0,0,0,0,0,0
389,0,0.9136414006352425,0,0,0,0,0,0,0,0,0,0,0
390,0,0.7220780849456787,0,0,0,0,0,0,0,0,0,0,0
391,0,0.8293162137269974,0,0,0,0,0,0,0,0,0,0,0
392,0,0.9252031147480011,0,0,0,0,0,0,0,0,0,0,1
393,0,1.0556432269513607,0,0,0,0,0,0,0,0,0,0,1
