,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-003,q_chatgpt
114,0,0.8782578334212303,0,0,0,0,0,0,0,0,0,0,0
115,0,0.8987655639648438,0,0,0,0,0,0,0,0,0,0,0
116,0,0.8662852644920349,0,0,0,1,0,0,0,0,0,0,0
117,0,0.8372436314821243,0,0,0,0,0,0,0,0,0,0,0
118,0,0.6640802323818207,0,0,0,0,0,0,0,0,0,0,0
119,0,0.8336142152547836,0,0,0,0,0,0,0,0,0,0,0
120,0,0.7308276295661926,0,0,0,0,0,0,0,0,0,0,1
121,0,0.6552392244338989,1,1,1,1,1,1,0,0,0,1,1
122,0,0.8784035220742226,0,0,0,0,0,0,0,0,0,0,0
123,0,0.7633844465017319,0,0,0,0,0,0,0,0,0,0,0
124,0,1.052496686577797,0,0,0,0,0,0,0,0,0,0,0
125,0,0.8761943206191063,0,0,0,0,0,0,0,0,0,0,1
126,0,0.8540223985910416,0,0,0,0,1,0,0,0,0,0,1
127,0,0.8656914234161377,0,0,0,0,0,0,0,0,0,0,0
128,0,0.8615109771490097,0,0,0,0,0,0,0,0,0,0,0
129,0,0.8999127522110939,0,0,0,0,0,0,0,0,0,0,0
130,0,0.7763117551803589,0,0,0,0,0,0,0,0,0,0,0
131,0,0.8857282102108002,0,0,1,1,0,0,0,0,0,0,1
132,0,0.8419175446033478,0,0,0,0,0,0,0,0,0,0,0
133,0,0.7660451978445053,0,0,0,0,0,0,0,0,0,0,1
134,0,1.0519426129758358,0,0,0,0,0,0,0,0,0,0,0
135,0,0.8854374140501022,0,0,0,0,0,0,0,0,0,0,0
136,0,0.9147237911820412,1,0,0,0,0,0,0,0,0,0,0
137,0,0.9547794423997402,0,0,0,1,0,0,0,0,0,0,0
138,0,0.918066531419754,0,0,0,0,0,0,0,0,0,0,0
139,0,0.7374548316001892,0,0,0,0,0,0,0,0,0,0,0
140,0,0.7168921530246735,0,0,0,1,0,0,0,0,0,0,0
141,0,0.6346997022628784,0,1,1,0,1,0,0,0,0,1,1
142,0,0.8719496428966522,0,0,0,0,0,0,0,0,0,0,0
143,0,0.8740578293800354,0,0,0,0,0,0,0,0,0,0,0
144,0,0.8665339052677155,0,0,0,0,0,0,0,0,0,0,1
145,0,0.9046729505062103,0,0,0,0,0,0,0,0,0,0,0
146,0,0.7738085240125656,0,0,0,0,0,0,0,0,0,0,0
147,0,0.9105058386921883,0,0,0,0,0,0,0,0,0,0,0
148,0,0.6444263160228729,0,1,0,0,0,1,0,0,0,1,1
149,0,0.897978737950325,0,0,0,0,0,0,0,0,0,1,1
150,0,0.9038628041744232,0,0,0,0,0,0,0,0,0,0,0
151,0,0.6376900672912598,1,1,1,1,1,1,0,0,0,1,1
152,0,0.7767658531665802,0,0,0,0,0,0,0,0,0,0,0
153,0,0.7683615535497665,0,1,1,1,1,1,0,0,0,0,1
154,0,0.7465168237686157,0,0,0,0,0,0,0,0,0,0,1
155,0,0.9612236022949219,0,0,0,0,0,0,0,0,0,0,0
156,0,0.8478733897209167,0,0,0,0,0,0,0,0,0,0,0
157,0,0.7310271561145782,1,1,1,0,0,0,0,0,0,0,0
158,0,0.7509198486804962,0,0,0,0,0,0,0,0,0,0,0
159,0,0.8788185194134712,0,0,0,0,0,0,0,0,0,0,0
160,0,0.8650546967983246,1,0,0,0,0,0,0,0,0,0,0
161,0,0.8097821325063705,0,0,0,0,0,0,0,0,0,0,0
162,0,0.7915093302726746,0,0,0,0,0,0,0,0,0,0,0
163,0,0.841046005487442,0,0,0,0,0,0,0,0,0,0,0
164,0,0.9535618089139462,0,0,0,0,0,0,0,0,0,0,0
165,0,0.7435208261013031,1,0,1,0,0,0,0,0,0,0,0
166,0,0.9687988273799419,0,0,0,1,1,0,0,0,0,1,1
167,0,0.8286096006631851,0,0,0,0,0,0,0,0,0,0,0
168,0,0.8379082977771759,0,0,0,0,0,0,0,0,0,0,0
169,0,0.8907403722405434,0,0,0,0,0,0,0,0,0,0,0
170,0,0.9063750877976418,0,0,0,0,0,0,0,0,0,0,0
171,0,0.9031648561358452,0,0,0,0,0,0,0,0,0,0,0
172,0,0.9175448790192604,0,0,0,0,0,0,0,0,0,0,0
173,0,0.9520977213978767,0,0,0,0,0,0,0,0,0,0,0
174,0,0.750520259141922,0,0,0,0,0,0,0,0,0,0,0
175,0,0.9267878085374832,1,0,0,0,0,0,0,0,0,0,0
176,0,0.8499565720558167,0,0,0,0,0,0,0,0,0,0,0
177,0,0.9325717613101006,0,0,0,0,0,0,0,0,0,0,0
178,0,0.8508261740207672,0,0,1,1,1,0,0,0,0,0,1
179,0,0.9589630030095577,0,0,0,0,0,0,0,0,0,0,0
180,0,0.9068381860852242,0,0,0,0,0,0,0,0,0,0,0
181,0,0.9291864633560181,0,0,0,0,0,0,0,0,0,0,1
182,0,0.9435469768941402,0,0,0,0,0,0,0,0,0,0,0
183,0,0.846274197101593,0,0,0,0,0,0,0,0,0,0,1
184,0,0.8455975204706192,0,0,0,0,0,0,0,0,0,0,0
185,0,0.7338831126689911,1,0,1,1,1,1,0,0,0,0,1
186,0,0.7727758437395096,0,1,0,1,1,0,0,0,0,0,1
187,0,0.8290676772594452,0,0,0,0,0,0,0,0,0,0,0
188,0,1.003393143415451,0,0,0,0,0,0,0,0,0,0,1
189,0,0.8423806577920914,0,0,0,1,0,0,0,0,0,0,1
190,0,0.8245380371809006,0,0,0,0,0,0,0,0,0,0,0
191,0,0.8413670510053635,0,0,0,0,0,0,0,0,0,0,0
192,0,0.9629615545272827,0,0,0,0,0,0,0,0,0,0,0
193,0,0.8138460218906403,0,0,0,0,0,0,0,0,0,0,0
194,0,0.9534851536154747,0,0,0,0,0,0,0,0,0,0,0
195,0,0.7846567779779434,0,0,0,0,0,0,0,0,0,0,0
196,0,0.8059888780117035,0,0,1,1,1,0,0,0,0,0,1
197,0,0.7220798134803772,0,0,0,0,0,0,0,0,0,0,0
198,0,0.8940752446651459,0,0,0,0,0,0,0,0,0,0,0
199,0,0.6773332059383392,0,1,0,0,0,0,0,0,0,0,0
200,0,0.8087747544050217,0,1,1,1,1,1,0,0,0,1,1
201,0,0.9847427057102323,0,0,0,0,0,0,0,0,0,0,0
202,0,0.923559881746769,0,0,0,0,0,0,0,0,0,0,0
203,0,0.9960540402680635,0,0,0,0,0,0,0,0,0,0,0
204,0,0.7153042554855347,0,1,0,1,0,0,0,0,0,0,0
205,0,0.9167309924960136,0,0,0,0,0,0,0,0,0,0,0
206,0,0.9660161547362804,0,0,0,0,0,0,0,0,0,0,0
207,0,0.7764043509960175,0,0,0,0,0,0,0,0,0,0,0
208,0,0.8794655799865723,0,1,0,1,1,0,0,0,0,0,1
209,0,0.8458734005689621,0,0,0,0,0,0,0,0,0,0,0
210,0,0.9885835628956556,0,1,0,0,0,0,0,0,0,0,0
211,0,0.8620108366012573,0,0,0,0,0,0,0,0,0,0,0
212,0,0.9191410019993782,0,0,0,0,0,0,0,0,0,0,0
213,0,0.9827574957162142,0,0,0,0,0,0,0,0,0,0,0
214,0,1.009641862474382,0,0,0,0,0,0,0,0,0,0,0
215,0,0.8262134939432144,0,0,0,0,0,0,0,0,0,0,0
216,0,0.7746343165636063,0,0,0,0,0,0,0,0,0,0,0
217,0,0.8280542194843292,0,0,0,0,0,0,0,0,0,0,0
218,0,0.982298968359828,0,0,0,0,0,0,0,0,0,0,0
219,0,0.9264892339706421,0,0,0,0,0,0,0,0,0,0,0
220,0,0.7698445469141006,0,0,0,0,0,0,0,0,0,0,0
221,0,0.902402251958847,0,0,0,0,0,0,0,0,0,0,0
222,0,0.894099660217762,0,0,0,0,0,0,0,0,0,0,0
223,0,0.8543332815170288,0,0,0,0,0,0,0,0,0,0,0
224,0,0.7462949454784393,0,0,0,0,0,0,0,0,0,0,0
225,0,0.9507301412522793,0,0,0,0,0,0,0,0,0,0,1
226,0,0.8295126110315323,0,0,1,1,0,1,0,0,0,1,1
227,0,0.797513410449028,0,0,0,0,0,0,0,0,0,0,0
228,0,0.8808754459023476,0,0,0,0,0,0,0,0,0,0,0
229,0,0.8551299273967743,1,0,0,0,0,0,0,0,0,0,0
230,0,0.7413652837276459,0,0,0,0,0,0,0,0,0,0,0
231,0,0.7562146335840225,0,0,0,0,0,0,0,0,0,0,0
232,0,0.7116718292236328,0,0,0,0,0,0,0,0,0,0,0
233,0,0.7315795421600342,0,1,1,1,1,1,0,0,0,0,0
234,0,0.9107193425297737,0,1,0,0,0,0,0,0,0,1,0
235,0,0.9663867279887199,0,0,0,0,0,0,0,0,0,0,0
236,0,0.8629561960697174,0,0,0,0,0,0,0,0,0,0,0
237,0,0.8078930526971817,0,1,1,1,1,1,0,0,0,1,1
238,0,0.9283650815486908,0,0,0,0,0,0,0,0,0,0,1
239,0,0.8920518532395363,0,0,0,0,0,0,0,0,0,0,0
240,0,0.8996674716472626,0,0,0,0,0,0,0,0,0,0,0
241,0,0.9016900584101677,0,0,0,1,1,1,0,0,0,0,1
242,0,0.9367541596293449,0,0,0,0,0,0,0,0,0,0,0
243,0,0.8326684385538101,0,0,0,0,0,0,0,0,0,0,0
244,0,0.8894584327936172,1,1,1,1,1,0,0,0,0,0,1
245,0,0.8263633102178574,0,0,0,0,0,0,0,0,0,0,0
246,0,0.7714923173189163,0,0,0,0,0,0,0,0,0,0,0
247,0,0.9750952143222094,0,0,0,0,0,0,0,0,0,0,0
248,0,0.8401769399642944,0,0,0,0,0,0,0,0,0,0,0
249,1,0.881949782371521,1,0,1,1,0,0,0,0,0,0,0
250,1,0.554973304271698,0,1,1,1,1,1,0,0,0,1,1
251,1,0.8730757236480713,1,1,0,0,0,0,0,0,0,0,0
252,1,0.8244903981685638,0,1,1,1,1,1,0,0,0,0,1
253,1,0.8332043141126633,0,0,0,0,0,0,0,0,0,0,0
254,1,0.6308903992176056,1,1,1,1,1,1,0,0,0,1,1
255,1,0.9099940285086632,0,0,0,1,0,0,0,0,0,0,1
256,1,0.7226590514183044,1,1,0,1,1,1,0,0,0,1,1
257,1,0.5083959400653839,1,1,1,1,1,1,0,0,0,1,1
258,1,0.6682539284229279,0,1,1,1,1,1,0,0,0,1,1
259,1,0.6573542356491089,0,1,1,1,1,1,0,0,0,1,1
260,1,0.7773284018039703,0,1,1,1,1,1,0,0,0,0,1
261,1,0.9893029229715466,0,0,0,1,0,1,0,0,0,0,0
262,1,0.937487006187439,0,1,1,1,1,1,0,0,0,1,1
263,1,0.7471523880958557,1,1,1,1,1,1,0,0,0,1,1
264,1,0.7244811058044434,0,0,1,1,1,1,0,0,0,0,1
265,1,0.9142785891890526,0,1,1,1,1,1,0,0,0,1,1
266,1,0.7893372923135757,0,1,1,1,1,1,0,0,0,1,1
267,1,0.5843165516853333,0,1,1,1,1,1,0,0,0,1,1
268,1,0.842559739947319,0,1,1,1,1,1,0,0,0,1,0
269,1,0.9127962216734886,0,1,1,1,1,1,0,0,0,1,1
270,1,0.8106125295162201,0,1,1,1,1,1,0,0,0,1,1
271,1,0.8013654351234436,0,1,1,1,0,0,0,0,0,0,1
272,1,0.8474447578191757,0,0,0,1,0,0,0,0,0,0,1
273,1,0.7943453639745712,1,1,1,1,1,1,0,0,0,1,1
274,1,0.8175117075443268,1,1,1,1,0,1,0,0,0,0,1
275,1,0.7132892906665802,0,0,1,0,0,1,0,0,0,0,1
276,1,0.8347841054201126,1,1,1,1,1,1,0,0,0,1,1
277,1,0.7623753547668457,0,1,1,1,1,0,0,0,0,0,1
278,1,0.7224461436271667,0,1,1,1,0,0,0,0,0,1,1
279,1,0.5894505083560944,0,0,0,1,1,1,0,0,0,1,1
280,1,0.7843407392501831,0,1,0,1,0,0,0,0,0,0,1
281,1,0.6882445812225342,0,1,1,1,1,1,0,0,0,1,1
282,1,0.9354239329695702,0,0,0,0,1,0,0,0,0,0,1
283,1,0.7669703364372253,0,1,1,1,1,1,0,0,0,1,1
284,1,0.8748441934585571,1,1,0,1,0,1,0,0,0,0,1
285,1,0.8347902297973633,0,0,1,0,0,0,0,0,0,0,1
286,1,0.8363065719604492,1,1,0,1,1,1,0,0,0,0,0
287,1,0.6549806296825409,1,1,1,1,1,1,0,0,0,1,1
288,1,0.8675342351198196,0,1,1,1,0,0,0,0,0,0,0
289,1,0.8557967990636826,0,0,0,0,0,0,0,0,0,0,0
290,1,0.8819703310728073,1,0,1,1,0,0,0,0,0,1,1
291,1,0.893740639090538,0,0,1,0,0,0,0,0,0,0,0
292,1,0.5070324540138245,0,1,1,1,1,1,0,0,0,0,1
293,1,0.8397215604782104,0,0,0,1,0,0,0,0,0,0,1
294,1,0.5922962427139282,0,1,1,1,1,1,0,0,0,1,1
295,1,0.777267649769783,0,1,0,1,0,0,0,0,0,1,1
296,1,0.8446813076734543,0,1,1,1,1,1,0,0,0,1,1
297,1,0.8253918588161469,0,0,0,1,0,1,0,0,0,1,1
298,1,0.8519010990858078,1,1,1,1,1,1,0,0,0,1,1
299,1,0.8169041126966476,0,0,0,0,0,0,0,0,0,0,1
300,1,0.777738094329834,0,0,0,0,0,0,0,0,0,0,0
301,1,0.8611143231391907,0,1,1,1,1,1,0,0,0,0,1
302,1,0.7938888967037201,0,0,1,1,1,0,0,0,0,1,1
303,1,0.6641296744346619,0,0,0,1,1,0,0,0,0,1,1
304,1,0.8843488544225693,0,1,1,1,1,1,0,0,0,0,1
305,1,0.7168804705142975,1,1,1,1,0,0,0,0,1,1,1
306,1,0.8891857117414474,0,1,1,1,1,1,0,0,0,1,1
307,1,0.5898173451423645,1,1,1,1,0,1,0,0,0,0,1
308,1,0.6996069550514221,0,1,1,1,1,1,0,0,0,0,1
309,1,0.7690377682447433,0,1,1,1,1,1,0,0,0,1,1
310,1,0.8945154175162315,0,0,1,0,0,0,0,0,0,0,0
311,1,0.6295999884605408,1,1,1,1,1,1,0,0,0,1,1
312,1,0.8057886213064194,0,0,0,1,0,0,0,0,0,1,1
313,1,0.7741063237190247,1,0,0,0,0,0,0,0,0,0,0
314,1,0.6173984110355377,0,1,1,1,1,1,0,0,0,1,1
315,1,0.6751712262630463,0,1,1,1,1,1,0,0,0,1,1
316,1,0.8377305567264557,0,0,0,1,1,0,0,0,0,1,1
317,1,0.7712424397468567,1,1,1,1,1,1,0,0,0,1,1
318,1,0.9424201883375645,0,0,0,0,0,0,0,0,0,0,1
319,1,0.8783998340368271,0,0,0,0,0,0,1,0,0,0,0
320,1,0.9203417003154755,0,1,0,1,1,0,0,0,0,1,1
321,1,0.7736325263977051,0,1,1,1,1,1,0,0,0,1,1
322,1,0.6416357159614563,0,1,0,1,0,0,0,0,0,1,1
323,1,0.8270940482616425,1,1,1,1,1,1,0,0,0,1,1
324,1,0.8806311637163162,0,0,1,1,1,1,0,0,0,0,0
325,1,0.7963447123765945,0,1,1,1,0,0,0,0,0,0,0
326,1,0.8683896660804749,0,0,0,0,0,0,0,0,0,0,0
327,1,0.8381597995758057,1,1,1,1,1,1,0,0,0,1,1
328,1,0.6775028109550476,1,1,1,1,1,1,0,0,0,1,1
329,1,0.8810142949223518,0,0,1,1,1,1,0,0,0,1,1
330,1,0.8342175632715225,0,0,0,1,1,0,0,0,0,1,1
331,1,0.7303799092769623,0,0,0,0,0,0,0,0,0,0,1
332,0,0.8426938951015472,0,0,0,0,0,0,0,0,0,0,0
333,0,0.9693426731973886,0,0,0,0,1,0,0,0,0,0,1
334,0,0.9871609965339303,0,0,0,0,0,0,0,0,0,0,0
335,0,0.8531710207462311,0,0,0,0,0,0,0,0,0,0,0
336,0,0.8635754585266113,0,0,0,1,1,1,0,0,0,1,1
337,0,0.8457092940807343,0,0,0,0,0,0,0,0,0,0,0
338,0,0.8535898774862289,0,0,0,0,0,0,0,0,0,0,0
339,0,0.8310253471136093,0,0,0,0,0,0,0,0,0,0,0
340,0,0.9510895647108555,0,0,0,0,0,0,0,0,0,0,0
341,0,0.8940730169415474,0,0,0,0,0,0,0,0,0,0,0
342,0,0.8515848517417908,0,1,1,1,0,1,0,0,0,1,1
343,0,1.003592373803258,0,0,0,0,0,0,0,0,0,1,1
344,0,0.923455074429512,0,0,0,0,0,0,0,0,0,0,0
345,0,0.9361400753259659,0,0,0,0,0,0,0,0,0,0,0
346,0,0.9492128156125546,0,1,0,0,0,0,0,0,0,0,0
347,0,1.0140842460095882,0,0,0,0,0,0,0,0,0,0,0
348,0,0.7289335429668427,0,1,1,1,1,1,0,0,0,1,1
349,0,0.8703443706035614,0,0,0,0,0,0,0,0,0,0,0
350,0,0.9609874598681927,0,0,0,0,0,0,0,0,0,0,0
351,0,0.993107792455703,0,0,0,0,0,0,0,0,0,0,0
352,0,0.7091215252876282,0,0,0,0,0,0,0,0,0,0,0
353,0,0.8637065142393112,0,0,0,0,0,0,0,0,0,0,0
354,0,0.8295030891895294,0,0,0,0,0,0,0,0,0,0,0
355,0,0.7948618829250336,0,0,0,0,0,0,0,0,0,0,0
356,0,0.8692511022090912,0,0,0,0,0,0,0,0,0,0,0
357,0,0.8102913200855255,0,0,0,0,0,0,0,0,0,0,0
358,0,0.7122237980365753,0,0,1,1,1,0,0,0,0,0,1
359,0,0.877027302980423,0,0,0,0,0,0,0,0,0,0,0
360,0,0.8003052771091461,1,0,1,1,1,0,0,0,0,0,0
361,0,0.821814551949501,0,0,0,0,0,0,0,0,0,0,0
362,0,0.8718063235282898,0,0,0,0,0,0,0,0,0,0,0
363,0,0.7127499282360077,1,1,1,1,0,0,0,0,0,0,0
364,0,0.9712211545556784,0,0,0,0,0,0,0,0,0,0,0
365,0,0.810076430439949,0,0,0,0,0,0,0,0,0,0,1
366,0,0.8683486878871918,0,0,0,0,0,0,0,0,0,0,0
367,0,0.8556387722492218,0,0,0,0,0,0,0,0,0,0,0
368,0,1.0370131805539131,0,0,0,0,0,0,0,0,0,0,1
369,0,0.7202057540416718,0,1,1,1,1,1,0,0,0,0,0
370,0,0.7862514853477478,0,1,1,1,1,1,0,0,0,0,1
371,0,0.7245770990848541,0,0,0,0,0,0,0,0,0,0,0
372,0,0.867181733250618,0,0,0,0,0,0,0,0,0,0,0
373,0,1.0177272837609053,0,0,0,0,0,0,0,0,0,0,0
374,0,0.8084102421998978,0,0,1,0,0,0,0,0,0,1,1
375,0,0.8843322768807411,0,0,0,0,0,0,0,0,0,0,0
376,0,0.8222371339797974,0,0,0,0,0,0,0,0,0,0,0
377,0,0.6769188344478607,0,0,0,0,0,0,0,0,0,0,0
378,0,0.8632763177156448,0,0,0,0,0,0,0,0,0,0,1
379,0,1.0066080107353628,0,0,0,0,0,0,0,0,0,0,0
380,0,0.9473105743527412,0,0,0,1,0,0,0,0,0,0,1
381,0,0.8335687965154648,0,0,0,0,0,0,0,0,0,0,0
382,0,0.8761233314871788,0,0,0,0,0,0,0,0,0,0,0
383,0,0.9087977781891823,0,0,0,0,0,0,0,0,0,0,0
384,0,0.6976722180843353,0,0,0,0,0,0,0,0,0,0,0
385,0,0.8186055272817612,0,1,0,0,0,0,0,0,0,0,1
386,0,0.8256767839193344,0,0,0,0,0,0,0,0,0,0,0
387,0,0.9232255443930626,0,0,0,0,0,0,0,0,0,0,0
388,0,0.8355309367179871,0,0,0,0,0,0,0,0,0,0,0
389,0,0.8307344913482666,0,0,0,0,0,0,0,0,0,0,0
390,0,0.7633281797170639,0,0,0,0,0,0,0,0,0,0,0
391,0,0.5633320510387421,0,1,1,1,1,1,0,0,0,1,1
392,0,0.9100248515605927,0,1,1,1,1,1,0,0,0,1,0
393,0,1.0195114351809025,0,1,1,1,1,1,0,0,0,0,0
