,label,dist_embeds,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-003,q_chatgpt
56,1,0.7881166338920593,1,1,1,1,1,1,0,1,1,1,1
57,1,0.8800385668873787,0,1,1,1,1,1,1,1,1,0,0
58,1,0.8375648260116577,0,0,1,1,1,1,1,1,1,1,0
59,1,0.7809022516012192,0,0,1,1,1,1,1,1,1,1,1
60,1,0.7327495813369751,0,1,1,1,1,1,1,1,1,1,1
61,1,0.9130500108003616,0,0,1,0,0,1,1,1,1,1,0
62,1,0.8420014083385468,0,1,1,1,1,1,1,1,1,1,0
63,1,0.8802256360650063,0,1,1,1,1,1,1,1,1,1,1
64,1,0.7825881540775299,0,1,1,1,1,1,1,1,1,1,1
65,1,0.8441647887229919,0,1,1,1,1,1,1,1,1,1,0
66,1,0.734127551317215,0,1,1,1,1,1,1,1,1,1,1
67,1,0.8486597388982773,1,1,1,0,1,1,1,1,1,1,0
68,1,0.8517554253339767,1,1,1,1,1,1,1,1,1,1,1
69,1,0.6357631683349609,1,1,1,1,1,1,1,1,1,1,0
70,1,0.9054630249738693,0,0,0,0,0,0,1,1,1,0,0
71,1,0.7958826571702957,0,1,0,0,1,1,1,1,1,1,0
72,1,0.8088064342737198,0,0,0,0,0,0,1,1,1,0,0
73,1,0.7716385722160339,1,1,1,0,1,1,1,1,1,1,1
74,1,0.5753684341907501,1,1,1,0,1,1,1,1,1,1,0
75,1,0.7832461893558502,0,1,1,0,1,1,1,1,1,1,0
76,1,0.8948874548077583,1,1,1,1,1,1,1,1,1,1,0
77,1,0.7655576467514038,0,1,1,1,1,1,1,1,1,1,1
78,1,0.871830403804779,0,1,1,0,1,1,1,1,1,1,0
79,1,0.8805448189377785,0,1,1,1,1,1,1,1,1,1,0
80,1,0.9373299181461334,0,1,1,1,1,1,1,1,1,1,0
81,1,0.8333884924650192,0,1,1,1,1,1,1,1,1,0,0
82,1,0.911218136548996,0,1,1,0,0,1,1,1,1,1,0
83,0,0.8525909781455994,0,0,0,0,0,0,1,0,1,0,0
84,0,0.8744924068450928,0,0,0,0,0,0,1,1,0,1,0
85,0,0.8788727670907974,0,0,0,0,0,0,1,1,1,0,0
86,0,0.841946929693222,0,0,0,0,0,0,1,1,1,1,0
87,0,0.9135758429765701,0,0,0,0,0,0,1,1,1,1,0
88,0,1.0005116406828165,0,0,1,0,1,1,1,1,1,1,0
89,0,0.9437415078282356,0,0,0,0,0,0,1,1,1,1,0
90,0,0.7870765626430511,0,0,0,0,0,0,1,1,1,1,0
91,0,0.8156481087207794,0,0,0,0,0,0,1,1,1,1,0
92,0,0.9696623794734478,0,0,0,0,0,0,1,0,1,1,0
93,0,0.8930002525448799,0,0,1,1,1,1,1,1,1,1,0
94,0,0.8056496977806091,0,0,0,0,0,0,1,0,1,1,0
95,0,0.8991344273090363,0,0,0,0,0,0,1,1,1,1,0
96,0,0.8870354667305946,0,0,0,0,0,0,1,1,1,1,0
97,0,0.9061165675520897,0,0,0,0,0,0,1,1,0,0,0
98,0,0.8436609506607056,0,0,0,0,0,0,1,1,1,1,0
99,0,0.6678088009357452,0,0,0,0,0,0,1,1,1,1,0
100,0,0.904927670955658,0,0,0,0,1,1,1,1,1,1,0
101,0,0.9454081691801548,0,0,0,0,0,0,1,1,1,1,0
102,0,0.8659148961305618,0,0,0,0,0,0,0,1,1,1,1
103,0,0.7817294895648956,0,0,0,0,0,0,1,0,0,1,0
104,0,0.9538788758218288,0,0,0,0,0,0,1,1,1,0,0
105,0,0.8330359160900116,0,0,0,0,0,0,1,1,1,1,0
106,0,0.8721539676189423,0,0,0,0,0,0,1,1,1,1,0
107,0,0.9362988471984863,0,0,0,0,0,0,1,1,1,0,0
108,0,0.8537951409816742,0,0,0,0,0,0,1,1,0,1,0
109,0,0.899853527545929,0,0,0,0,0,0,1,0,0,1,0
110,0,0.9242076054215431,0,0,0,0,0,0,1,1,1,1,0
111,0,0.8504918217658997,0,1,1,1,1,1,1,1,1,1,1
112,0,0.9476625435054302,0,0,0,0,0,0,1,1,1,1,0
113,0,0.9330302402377129,0,0,0,0,0,0,1,1,1,1,0
114,0,0.8704913556575775,0,0,0,0,0,0,1,0,1,1,0
115,0,0.9469517096877098,0,0,0,0,0,0,1,1,1,1,0
116,0,0.8614210784435272,0,0,1,0,1,1,1,1,1,1,1
117,0,0.8680146634578705,0,0,0,0,0,0,1,1,1,1,0
118,0,0.863092765212059,0,0,0,0,0,0,1,1,0,1,0
119,0,0.81556735932827,0,0,0,0,0,0,1,1,1,1,0
120,0,0.7187763452529907,0,0,1,1,1,0,1,1,1,1,0
121,0,0.8944489359855652,0,0,0,0,0,0,1,0,0,0,0
122,0,0.7572719603776932,0,0,0,0,0,0,1,0,0,1,0
123,0,0.6915774047374725,0,0,1,0,0,1,1,0,1,1,0
124,0,0.9749217722564936,0,0,0,0,0,0,1,1,1,1,0
125,0,0.873975545167923,0,0,0,0,0,0,1,1,1,1,0
126,0,0.8758571222424507,0,0,0,0,0,0,1,1,1,1,0
127,0,0.8936071023344994,0,0,0,0,0,0,1,1,1,1,0
128,0,0.9684113748371601,0,0,0,0,0,0,1,1,1,1,0
129,0,0.9042612686753273,0,0,1,0,1,0,1,1,1,1,0
130,0,0.7779926508665085,0,0,0,0,0,0,1,1,1,1,0
131,0,0.938110489398241,0,0,0,0,0,0,1,1,1,1,0
132,0,0.7610016018152237,0,0,0,0,1,0,1,1,1,1,0
133,0,0.7644785940647125,0,0,0,0,0,0,1,1,1,1,0
134,0,0.984437053091824,0,0,0,0,0,0,1,1,1,1,0
135,0,0.840405285358429,0,0,1,1,1,1,0,0,1,1,0
136,0,0.8939184918999672,0,0,0,0,0,0,1,1,1,1,0
137,0,0.8521581441164017,0,0,0,0,1,0,1,1,1,1,0
138,0,0.9661597833037376,0,0,0,0,0,0,1,1,1,1,0
139,0,0.7189707458019257,0,0,0,0,0,1,1,1,1,1,0
140,0,0.8297984898090363,0,1,1,0,0,0,1,1,1,1,0
141,0,0.7867752611637115,0,0,0,0,0,0,1,1,1,0,0
142,0,0.9417448490858078,0,0,0,0,0,0,1,0,1,1,0
143,0,0.744929313659668,0,0,0,0,0,0,1,1,1,1,0
144,0,0.953088715672493,0,0,0,0,0,0,1,1,1,1,0
145,0,0.9238704368472099,0,0,0,0,0,0,1,1,1,0,0
146,0,0.8158881962299347,0,0,0,0,0,0,1,1,0,1,0
147,0,0.7815505117177963,0,1,1,1,1,1,1,1,1,1,1
148,0,0.7761022299528122,0,0,1,1,1,0,1,1,1,0,0
149,0,0.861123651266098,0,0,0,0,0,1,1,1,1,0,0
150,0,0.9478731267154217,0,0,0,0,0,0,0,1,1,1,0
151,0,0.8903618827462196,0,0,0,0,0,0,1,1,1,0,0
152,0,0.8265651762485504,0,0,0,0,0,0,1,1,1,1,0
153,0,0.82744200527668,0,0,0,0,0,0,1,1,1,1,0
154,0,0.8679422736167908,0,0,0,0,0,0,1,0,1,1,0
155,0,0.8881482481956482,0,0,0,0,1,0,1,1,1,1,0
156,0,0.8205064386129379,0,0,0,0,0,0,1,1,1,1,0
157,0,0.8640704154968262,0,0,0,0,0,0,1,1,1,0,0
158,0,0.7132860124111176,1,0,0,0,0,0,1,1,1,1,0
159,0,0.9281233847141266,0,0,0,0,0,0,1,1,1,1,0
160,0,0.919787809252739,0,0,0,0,0,0,1,0,1,1,0
161,0,0.8760067448019981,0,0,0,0,0,0,1,1,0,1,0
162,0,0.8165268301963806,0,0,0,0,0,0,1,1,1,1,0
163,0,0.8920523002743721,0,0,0,0,0,0,1,1,1,1,0
164,0,0.9153593331575394,0,0,0,0,0,0,0,1,1,1,1
165,0,0.841144248843193,0,0,0,0,0,0,1,1,1,1,0
166,0,0.9982843545731157,0,1,1,0,0,1,1,1,1,0,0
167,0,0.9435760825872421,0,0,0,0,0,0,1,1,1,1,0
168,0,0.8212107270956039,0,0,0,0,0,0,1,1,1,1,0
169,0,0.9271566048264503,0,0,0,0,0,0,1,1,1,0,0
170,0,0.9037488698959351,0,0,0,0,0,0,1,1,1,0,0
171,0,0.9846627144142985,0,0,0,0,0,0,1,1,1,1,0
172,0,0.8822905495762825,0,0,0,0,0,0,1,1,1,1,0
173,0,0.9616158716380596,0,0,0,0,0,0,1,1,1,1,0
174,0,0.8079890310764313,0,0,0,0,0,0,1,1,1,1,0
175,0,0.9094932973384857,0,0,0,0,0,0,1,1,1,0,0
176,0,0.8919275254011154,0,0,0,0,0,0,1,1,1,0,0
177,0,0.9607029594480991,0,0,0,0,0,0,1,1,1,1,0
178,0,0.8655048161745071,0,0,0,0,0,0,1,1,1,1,0
179,0,1.0174065716564655,0,0,0,0,0,0,1,1,1,1,0
180,0,0.963708009570837,0,0,0,0,0,0,1,1,1,1,0
181,0,0.9725356176495552,0,0,0,0,0,0,1,1,1,1,0
182,0,0.9200058430433273,0,0,0,0,0,0,1,0,1,0,0
183,0,0.8494267165660858,0,1,0,0,0,0,1,1,1,1,0
184,0,0.8255148380994797,0,0,0,0,0,0,1,1,1,1,0
185,0,0.8100859075784683,0,0,0,0,0,0,1,1,1,1,0
186,0,0.8666025251150131,0,0,0,0,0,0,1,1,1,1,0
187,0,0.8427132666110992,0,1,0,0,0,0,1,1,1,1,0
188,0,1.0075871893204749,0,0,0,0,0,0,1,1,1,1,0
189,0,0.8735468536615372,0,0,0,0,0,0,1,1,1,1,0
190,0,1.019695958122611,0,0,0,0,0,0,1,1,1,0,0
191,0,0.9466138631105423,0,0,0,0,0,0,1,1,1,0,0
192,0,0.9870611084625125,0,0,0,0,0,0,1,1,1,0,0
193,0,0.8727148175239563,0,0,0,0,0,0,1,1,1,1,0
194,0,0.9081451818346977,0,0,0,0,0,0,1,1,1,1,0
195,0,0.8815535008907318,0,0,0,0,0,0,1,1,1,0,0
196,0,0.8282804489135742,0,0,0,0,0,0,1,1,1,1,0
197,0,0.7866258174180984,0,0,0,0,0,0,1,1,1,1,0
198,0,0.8857729062438011,0,0,0,0,0,0,1,1,1,0,0
199,0,0.8549972176551819,0,0,0,0,0,0,1,1,1,1,0
200,0,0.9031312093138695,0,0,0,0,0,0,1,1,1,0,0
201,0,0.9859432149678469,0,0,0,0,0,0,1,1,0,1,0
202,0,0.8713745176792145,0,0,0,0,0,0,1,1,1,1,0
203,0,0.9170243665575981,0,0,0,0,0,0,1,1,1,1,0
204,0,0.8765327706933022,0,0,0,0,0,0,1,1,0,1,0
205,0,0.8491389155387878,0,1,0,1,1,1,1,1,1,1,0
206,0,0.9559486657381058,0,0,0,0,0,0,1,1,1,1,0
207,0,0.7997107952833176,0,0,0,0,0,0,1,1,1,1,0
208,0,0.9181505739688873,0,0,0,0,0,0,1,1,1,1,0
209,0,0.9475591108202934,0,0,0,0,0,0,1,1,1,0,0
210,0,0.944341778755188,0,0,1,0,0,0,1,1,1,1,0
211,0,0.8142265677452087,0,0,0,0,1,0,1,1,1,1,0
212,0,0.9028006568551064,0,0,0,0,0,0,1,0,1,1,0
213,0,0.9988235243363306,0,0,0,0,0,0,1,1,1,0,0
214,0,0.9070113599300385,0,0,0,0,0,0,1,1,1,1,0
215,0,0.8962570130825043,0,0,0,0,0,0,1,1,1,0,0
216,0,0.9518938139081001,0,0,0,0,0,0,1,1,1,1,0
217,0,0.9215008318424225,0,0,0,0,0,0,1,1,1,1,0
218,0,0.8987332805991173,0,0,0,0,0,0,1,1,1,0,0
219,0,0.8798578754067421,0,0,0,0,0,0,1,1,1,1,0
220,0,0.8060529381036758,0,0,0,0,0,0,1,1,1,1,0
221,0,0.9408944360911846,0,0,0,0,0,0,1,1,1,1,0
222,0,1.0012804046273232,0,0,0,0,0,0,1,1,1,1,0
223,0,0.8691114038228989,0,0,0,0,0,0,1,1,1,1,0
224,0,0.879665806889534,0,0,0,0,0,0,1,1,1,0,0
225,0,0.9883965700864792,0,0,0,0,0,0,1,1,1,1,0
226,0,0.9352332279086113,0,1,0,0,1,0,1,1,1,0,0
227,0,0.8355632871389389,0,0,0,0,0,0,1,1,1,1,0
228,0,0.8687747418880463,0,0,0,0,0,0,1,1,1,1,0
229,0,0.9009379372000694,0,0,0,0,0,0,1,1,1,0,0
230,0,0.8222661465406418,0,0,0,0,0,0,1,1,1,1,0
231,0,0.8969050794839859,0,0,0,0,0,0,1,1,1,1,0
232,0,0.8738009333610535,0,0,0,0,0,0,1,1,1,1,0
233,0,0.7853151261806488,0,0,0,0,0,0,1,1,1,1,0
234,0,0.8375583440065384,0,0,1,0,1,1,1,1,1,0,1
235,0,0.7127133011817932,0,0,1,0,0,0,1,1,1,1,0
236,0,0.9251707494258881,0,0,0,0,0,0,1,1,1,1,0
237,0,0.7674385905265808,0,0,0,0,0,0,1,1,1,0,0
238,0,0.9381320960819721,0,0,0,0,0,0,0,1,1,1,0
239,0,0.942811656743288,0,0,0,0,0,0,1,1,1,1,0
240,0,0.8992129489779472,0,1,1,0,1,0,1,1,1,0,0
241,0,0.9094576090574265,0,0,0,0,0,0,1,1,1,1,0
242,0,0.9694288782775402,0,0,0,0,0,0,1,1,1,1,0
243,0,0.7565561681985855,0,0,0,0,0,0,1,1,1,1,0
244,0,1.0010014531435445,0,0,0,0,0,0,1,1,1,1,0
245,0,0.9111936762928963,0,0,0,0,0,0,1,1,1,1,0
246,0,0.7824431359767914,0,0,0,0,0,0,1,0,1,1,0
247,0,0.9430036544799805,0,0,0,0,0,0,1,1,1,1,0
248,0,0.9450957663357258,0,0,0,0,0,0,1,1,1,1,0
249,0,0.8597274720668793,0,1,0,0,0,1,1,1,1,1,0
250,0,0.8073647916316986,0,0,0,0,0,0,1,1,1,0,0
251,0,0.9129297733306885,0,0,1,1,1,1,1,1,1,1,0
252,0,0.8110724538564682,0,0,0,0,0,0,1,1,1,0,0
253,0,0.8880361393094063,0,0,0,0,0,0,1,1,1,1,0
254,0,0.7634801119565964,0,0,0,0,0,0,1,1,1,0,0
255,0,0.882307656109333,0,1,0,0,1,1,1,1,1,1,0
256,0,0.86783467233181,0,0,1,0,0,0,1,1,1,0,0
257,0,0.767300546169281,0,0,0,0,0,0,1,1,1,0,0
258,0,0.8629230707883835,0,0,0,0,0,0,1,1,1,0,0
259,0,0.8015126883983612,0,0,0,0,0,0,1,1,1,0,0
260,0,0.8468984216451645,0,0,0,0,0,0,1,1,1,1,0
261,0,0.9236525744199753,0,1,1,0,1,0,1,1,1,1,1
262,0,0.978755209594965,0,0,0,0,0,0,1,1,1,0,0
263,0,0.8873655796051025,0,0,0,0,0,0,1,1,1,0,0
264,0,0.8427768051624298,0,0,0,0,0,0,1,1,1,1,0
265,0,0.9392788261175156,0,0,0,0,0,0,1,1,1,0,0
266,0,0.8846512362360954,0,0,0,0,0,0,1,1,1,0,0
267,0,0.7899475693702698,0,0,0,0,0,0,1,1,1,0,0
268,0,0.8550160825252533,0,0,0,0,0,0,1,1,1,0,0
269,0,0.9832755383104086,0,0,0,0,0,0,1,1,1,0,0
270,0,0.9014973118901253,0,0,0,0,0,0,1,1,1,0,0
271,0,0.7942086011171341,0,0,0,0,1,1,1,1,1,1,0
272,0,0.8669118583202362,0,1,1,0,1,1,1,1,1,1,0
273,0,0.9571525119245052,0,0,0,0,0,0,1,1,1,0,0
274,0,0.9169688820838928,0,0,0,0,0,0,1,1,1,1,0
275,0,0.7656980156898499,0,1,0,0,1,0,1,1,1,1,0
276,0,0.8268044739961624,0,0,0,0,0,0,0,1,1,0,0
277,0,0.8568512499332428,0,0,0,0,0,0,1,1,1,1,0
278,0,0.8340574204921722,0,0,0,0,0,0,1,1,1,0,0
279,0,0.8395897597074509,0,1,1,0,0,0,1,1,1,0,0
280,0,0.852656900882721,0,0,1,0,1,1,1,1,1,1,0
281,0,0.8338170051574707,0,0,0,0,0,0,1,1,1,0,0
282,0,0.9708321075886488,0,1,1,0,0,0,1,1,1,1,0
283,0,0.9162700027227402,0,0,0,0,0,0,1,1,1,0,0
284,0,0.8307244330644608,0,0,0,0,0,0,1,1,1,1,0
285,0,0.8412086516618729,0,0,0,0,0,0,1,1,1,1,0
286,0,0.8985785394906998,0,0,0,0,0,0,1,1,1,1,0
287,0,0.7906698435544968,0,0,0,0,0,0,1,1,1,0,0
288,0,0.9067499861121178,0,0,0,0,1,1,1,1,1,1,0
289,0,0.7265950739383698,0,1,1,1,1,1,1,1,1,1,1
290,0,0.8115719705820084,0,0,0,0,1,1,1,1,1,0,0
291,0,0.9571188502013683,0,0,0,0,0,1,1,1,1,1,0
292,0,0.7608242779970169,0,0,0,0,0,0,0,1,1,1,0
293,0,0.8526291400194168,0,1,1,0,1,1,1,1,1,1,0
294,0,0.733098715543747,0,0,0,0,0,0,1,1,1,0,0
295,0,0.8856330290436745,0,0,1,0,1,1,1,1,1,0,0
296,0,0.9211475178599358,0,0,0,0,0,0,1,1,1,0,0
297,0,0.8827056661248207,0,1,1,0,1,0,1,1,1,0,0
298,0,0.9658999890089035,0,0,0,0,0,0,1,1,1,0,0
299,0,0.8439254760742188,0,0,1,0,1,0,1,0,1,0,0
300,0,0.8030475229024887,0,0,0,0,0,0,1,0,1,1,0
301,0,0.8773114383220673,0,0,0,0,0,0,1,1,1,1,0
302,0,0.8141486942768097,0,0,0,0,0,1,1,1,1,0,0
303,0,0.8158643394708633,0,1,1,0,0,1,1,1,1,0,0
304,0,0.9229913055896759,0,0,0,0,0,0,1,1,1,1,0
305,0,0.7996218055486679,0,0,0,0,1,1,1,1,0,0,0
306,0,0.9337226375937462,0,0,0,0,0,0,1,1,1,0,0
307,0,0.7471088171005249,0,0,0,0,0,0,1,1,1,1,0
308,0,0.8787088692188263,0,0,0,0,0,0,1,0,1,1,0
309,0,0.9057174772024155,0,0,0,0,0,0,1,1,1,0,0
310,0,0.8323843330144882,0,0,0,0,0,0,1,1,1,1,0
311,0,0.844599187374115,0,0,0,0,0,0,1,1,1,0,0
312,0,0.9155811294913292,0,0,0,0,0,0,1,1,1,0,0
313,0,0.8260857462882996,0,0,0,0,0,0,1,1,1,1,0
314,0,0.8172282427549362,0,0,0,0,0,0,1,1,1,0,0
315,0,0.7732353955507278,0,0,0,0,0,0,1,1,1,0,0
316,0,0.848577618598938,0,0,1,0,0,1,1,1,1,0,0
317,0,0.8638225346803665,0,0,0,0,0,0,1,1,1,0,0
318,0,0.8612704128026962,0,0,0,0,1,1,1,1,1,1,0
319,0,0.7884461134672165,0,0,1,0,1,1,0,1,1,1,0
320,0,0.941211361438036,0,0,1,0,0,1,1,1,1,0,0
321,0,0.8902110904455185,0,0,0,0,0,0,1,1,1,0,0
322,0,0.8607396632432938,0,0,0,0,0,0,1,1,1,0,0
323,0,0.81699138879776,0,0,0,0,0,0,1,1,1,0,0
324,0,0.849273294210434,0,0,0,0,0,0,1,1,1,1,1
325,0,0.8192327320575714,0,0,0,0,1,1,1,1,1,1,1
326,0,0.8362113237380981,0,0,0,0,0,0,1,1,1,1,0
327,0,0.9146143049001694,0,0,0,0,0,0,1,1,1,0,0
328,0,0.854918897151947,0,0,0,0,0,0,1,1,1,0,0
329,0,0.9473551698029041,0,0,0,0,0,0,1,1,1,0,0
330,0,0.8777145221829414,0,0,1,0,0,1,1,1,1,0,0
331,0,0.7984690219163895,0,1,1,1,1,1,1,1,1,1,0
332,0,0.8853623270988464,0,0,0,0,0,0,1,1,1,0,0
333,0,0.9590619318187237,0,0,0,0,0,0,1,1,1,0,0
334,0,0.9720298498868942,0,0,0,0,0,0,1,0,1,1,0
335,0,0.9572547264397144,0,0,0,0,0,0,1,1,1,1,0
336,0,0.9307960271835327,0,0,0,0,0,0,1,1,1,0,0
337,0,0.8497992306947708,0,0,0,0,0,0,1,1,1,0,0
338,0,0.8658366501331329,0,0,0,0,0,0,1,1,1,0,0
339,0,0.8928018882870674,0,0,0,0,0,0,1,1,1,0,0
340,0,0.9219087958335876,0,0,0,0,1,0,1,1,1,0,0
341,0,0.894394040107727,0,0,0,1,0,0,1,1,1,1,0
342,0,0.9695102199912071,0,0,0,0,1,0,1,1,1,0,0
343,0,0.9962587219197303,0,0,0,0,0,0,1,1,1,0,0
344,0,0.996287016198039,0,0,0,0,0,0,1,1,1,1,0
345,0,0.9384415782988071,0,0,0,0,0,0,1,1,1,0,0
346,0,0.9263270869851112,0,0,0,0,0,0,1,1,1,1,0
347,0,0.9099654108285904,0,0,0,0,0,1,1,1,1,1,0
348,0,0.8494828194379807,0,0,0,0,0,0,1,1,0,0,0
349,0,0.9246791154146194,0,0,0,0,0,0,1,1,1,1,0
350,0,0.9472605772316456,0,0,0,0,0,0,0,1,1,0,0
351,0,0.878239594399929,0,0,0,0,0,0,1,1,1,1,0
352,0,0.8355047553777695,0,0,0,0,0,0,1,1,1,0,0
353,0,0.937066987156868,0,0,0,0,0,0,1,1,1,1,0
354,0,0.8305435031652451,0,1,1,0,0,0,1,1,1,0,0
355,0,0.8280116021633148,0,0,0,0,0,0,1,1,1,1,0
356,0,0.9471975155174732,0,0,0,0,0,0,1,1,1,1,0
357,0,0.8492046296596527,0,0,0,0,0,0,1,1,1,1,0
358,0,0.8336809128522873,0,0,0,0,0,0,1,1,1,1,0
359,0,1.0297578033059835,0,0,0,0,0,0,1,1,1,0,0
360,0,0.8884091600775719,0,0,0,0,0,0,1,1,1,0,0
361,0,0.9097450748085976,0,0,0,0,0,0,1,1,1,0,0
362,0,0.9406388662755489,0,0,0,0,0,0,1,1,1,1,0
363,0,0.8132123351097107,0,0,0,0,0,0,1,1,1,0,0
364,0,0.916459247469902,0,0,0,0,0,0,1,1,1,1,0
365,0,0.8789244964718819,0,0,0,0,0,0,1,1,1,0,0
366,0,0.9002673402428627,0,0,0,0,0,0,1,1,1,1,0
367,0,0.7931396514177322,0,0,0,0,0,0,1,1,1,0,0
368,0,1.033348523080349,0,0,0,0,0,0,1,1,1,0,0
369,0,0.8033782690763474,0,0,0,0,0,0,1,1,1,1,0
370,0,0.8414926677942276,0,0,0,0,0,0,1,1,1,1,0
371,0,0.7722472697496414,0,0,0,0,0,0,1,1,1,0,0
372,0,0.8187743425369263,0,0,0,0,0,0,1,1,1,0,0
373,0,0.9845121186226606,0,0,0,0,0,0,1,1,1,0,0
374,0,0.8677185326814651,0,0,0,0,0,0,1,1,1,0,0
375,0,0.9054058939218521,0,0,0,0,0,0,1,1,1,0,0
376,0,0.8560181558132172,0,0,0,0,0,0,1,1,1,1,0
377,0,0.724307507276535,0,0,0,0,0,0,1,1,1,1,0
378,0,0.8360667824745178,0,0,0,0,0,0,1,1,1,1,0
379,0,1.0565699525177479,0,0,0,0,0,0,1,1,1,0,0
380,0,0.9282262921333313,0,0,0,0,1,0,1,1,1,0,0
381,0,0.9160493314266205,0,0,0,0,0,0,1,1,1,0,0
382,0,0.9577421732246876,0,1,0,0,0,0,1,1,1,0,0
383,0,0.8066492080688477,0,0,0,0,0,0,1,1,1,0,0
384,0,0.835755005478859,0,0,0,0,0,0,1,1,1,0,0
385,0,0.9390319846570492,0,0,0,0,0,0,1,1,1,1,0
386,0,0.9038231819868088,0,0,0,0,0,0,1,1,1,0,0
387,0,0.9549537971615791,0,0,0,0,0,0,1,1,1,1,0
388,0,0.8645187467336655,0,0,0,0,0,0,1,1,1,1,0
389,0,0.9024527966976166,0,0,0,0,0,0,1,1,1,1,0
390,0,0.8714199811220169,0,0,0,0,0,0,1,1,1,1,0
391,0,0.7325037121772766,0,0,0,0,0,0,1,1,1,0,0
392,0,1.0420983470976353,0,0,0,0,0,0,1,1,1,0,0
393,0,0.9645115546882153,0,0,0,0,0,0,1,1,1,1,0
